account,token,total_internal
0x52743eeb6f8b141a0c5b1ac654a5ffb16dd1b217,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,52619580
0x9cfd5052dc827c11a6b3ab2bb5091773765ea2c8,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,4823172602
0xe58c7ff7e492f1d90e7e532e3fb3eaa4d72c7c46,0xdac17f958d2ee523a2206206994597c13d831ec7,7
0xf13d8d9e5ff8b123ffa5f5e981da1685275ce176,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,797466
0xf1fced5b0475a935b49b95786adbda2d40794d2d,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,59779257669578
0x87a62b0b5f0dcd16a3d92fb19b188c9ff9f067c2,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,162417219
0xcfff6932d4ada56f6f1aedaa61f6947cec95d90a,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,112569613
0x86d2b66b977d8e99ac032ea58904065ca481359c,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,856
0x8a8073ce976490d9e13953b3d85a65476f27712f,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,4000000000
0xcb89e2300e22ec273f39e69e79e468723ad65158,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,331716
0xa31cff6aa0af969b6d9137690cf1557908df861b,0xdac17f958d2ee523a2206206994597c13d831ec7,533
0x3e763998e3c70b15347d68dc93a9ca021385675d,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,385
0x1348ea8e35236aa0769b91ae291e7291117bf15c,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,768713809
0xe3cd19fabc17ba4b3d11341aa06b6f245de3f9a6,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,23252744751
0x9c52dc78bd84007bf63987806f0aeeece0ef14a6,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,2995
0x8d9261369e3bfba715f63303236c324d2e3c44ec,0xdac17f958d2ee523a2206206994597c13d831ec7,4820
0x96cf76eaa90a79f8a69893de24f1cb7dd02d07fb,0xdac17f958d2ee523a2206206994597c13d831ec7,6260165
0x297751960dad09c6d38b73538c1cce45457d796d,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2359234
0x6343b307c288432bb9ad9003b4230b08b56b3b82,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,227630
0x0245934a930544c7046069968eb4339b03addfcf,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,132723607168152499
0x90f15e09b8fb5bc080b968170c638920db3a3446,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,188488142
0xc89a6f24b352d35e783ae7c330462a3f44242e89,0xdac17f958d2ee523a2206206994597c13d831ec7,134691
0x09ad186d43615aa3131c6064538af6e0a643ce12,0xdac17f958d2ee523a2206206994597c13d831ec7,5
0xf466de56882df65f6bbb9a614ed79c0e3e3ba18f,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,17631419
0x2e40961fd5abd053128d2e724a61260c30715934,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,2311
0x21fa512af0cf5ab3057c7d6fc3b9520baa71833d,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,126400
0x9ada95ce2a188c51824ef76dd49850330af7545f,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,781891
0x4ca3e5bdf3823febbe18f9664cded14b7243971c,0xdac17f958d2ee523a2206206994597c13d831ec7,625814
0x559fb65c37ca2f546d869b6ff03cfb22dafde9df,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,596920
0x60fc79ec08c5386f030912f056dca91daec3a488,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,24542561
0xb78003fcb54444e289969154a27ca3106b3f41f6,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,293603111
0x483cdc51a29df38adec82e1bb3f0ae197142a351,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,6890767800
0x91443af8b0b551ba45208f03d32b22029969576c,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,289100044
0xb05ddf68b87c94a24220c72646077d8375c6bf34,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,1119725008
0x90030396f05aa263776c15e418a908da4b018157,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,710285
0xe45d85b382efd7833da1b8cab53b203d22340b1a,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,475062
0xfd446abde36c9dc02bb872303965484330eda047,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,992051
0xd15b5fa5370f0c3cc068f107b7691e6dab678799,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,256018316616088
0x70c61c13ccef8c8a7e74933dfb037aae0c2bea31,0xc9c32cd16bf7efb85ff14e0c8603cc90f6f2ee49,470057585853509161
0x82ff15f5de70250a96fc07a0e831d3e391e47c48,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,494572
0x8ed2b62f6bc83bfbc3380e5fa1271e95f38837e3,0xdac17f958d2ee523a2206206994597c13d831ec7,49336
0x4dae7e6c0ca196643012cdc526bbc6b445a2ca59,0xdac17f958d2ee523a2206206994597c13d831ec7,36406
0x507165ff0417126930d7f79163961de8ff19c8b8,0xdac17f958d2ee523a2206206994597c13d831ec7,1549217
0x468325e9ed9bbef9e0b61f15bffa3a349bf11719,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,862161
0xaffa4d2ba07f854f3dc34d2c4ce3c1602731043f,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,447302
0x672ce9a5a136b5be11215ce36d256149cdf47914,0xdac17f958d2ee523a2206206994597c13d831ec7,697571
0x3c43674dfa916d791614827a50353fe65227b7f3,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,462113
0x4438767155537c3ed7696aeea2c758f9cf1da82d,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,708447
0x14f78bdcccd12c4f963bd0457212b3517f974b2b,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,1151652853
0xf4a9e7325472e4b2b1d510a2052104a3afa5ad05,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,1
0x4465c4474703bb199c6ed15c97b6e32bd211cf9d,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,2277728
0x79bd65c17537daa78152e6018ec6db63c6be57f5,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,43406
0x8dbd580e34a9ae2f756f14251bff64c14d32124c,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,256325
0x7893b13e58310cdac183e5ba95774405ce373f83,0xdac17f958d2ee523a2206206994597c13d831ec7,526937
0xe9b05bc1fa8684ee3e01460aac2e64c678b9da5d,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,166392045
0xf466de56882df65f6bbb9a614ed79c0e3e3ba18f,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,878458
0x6c3e007377effd74afe237ce3b0aeef969b63c91,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,1598270666
0xc0fcfd732d6ed4ad1afb182a080f31e74fc0f28d,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2609808
0xc09dc9d451d051d63ddef9a4f4365fbfac65a22b,0xdac17f958d2ee523a2206206994597c13d831ec7,342105
0x3e192315a9974c8dc51fb9dde209692b270d7c49,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,874050
0x43e7d33f026ae402a87700f314f8fd1556e3f0de,0xdac17f958d2ee523a2206206994597c13d831ec7,28858362
0xcd805f0a5f1a26e3b344b31539aaf84f527bf2db,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,862294
0x394feae00cdf5ecb59728421dd7052b7654833a3,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,213649560
0xb9f14efae1d14b6d06816b6e3a5f6e79c87232fa,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,97793820
0x9832ee476d66b58d185b7bd46d05cbcbe4e543e1,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,38920000
0x78fd06a971d8bd1ccf3ba2e16cd2d5ea451933e2,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,565794
0x182f038b5b8fd9d9de5d616c9d85fd9fba2a625d,0xdac17f958d2ee523a2206206994597c13d831ec7,3293
0x3a81cce57848c2b84d575805b75dbc7dc1f99ab1,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,3
0x19831b174e9deabf9e4b355aadfd157f09e2af1f,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,413265
0x5b9a2267a9e9b81fbf01ba10026fcb7b2f7304d3,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,57779
0x1416c1fed9c635ae1673118131c0880fcf71e3f3,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,321206928
0x542a94e6f4d9d15aae550f7097d089f273e38f85,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,44050
0x70c65accb3806917e0965c08a4a7d6c72f17651a,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,16
0x4ab209010345978254f1757a88cac93cd19987a8,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,808855
0xc09dc9d451d051d63ddef9a4f4365fbfac65a22b,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,245598
0x237daad83c82e0be93dc5007987f2c232db1638c,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,401315
0x463095d9a9a5a3e6776b2cd889b053998fc28fb4,0xdac17f958d2ee523a2206206994597c13d831ec7,13468
0xbf8afa76bcc2f7fee2f3b358571f426a698e5edd,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,7732400000
0x072fa8a20fa621665b94745a8075073ceadfe1dc,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,36859968
0x4088e870e785320413288c605fd1bd6bd9d5bdae,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,157434688
0x3c5a438a2c19d024a3e53c27d45fafac9a45b4f7,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,689027
