account,token,stem,season,amount_balance,bdv_balance
0x923cc3d985ce69a254458001097012cb33fab601,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,,6097,18856227,1
0x923cc3d985ce69a254458001097012cb33fab601,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,6032,1902421864,7
0x923cc3d985ce69a254458001097012cb33fab601,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,6066,281626853,7
0x923cc3d985ce69a254458001097012cb33fab601,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,,6514,5985702,1
0x9241089cf848cb30c6020ee25cd6a2b28c626744,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,,6406,147940,1
0x9241089cf848cb30c6020ee25cd6a2b28c626744,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,6049,31754554,17
0x9241089cf848cb30c6020ee25cd6a2b28c626744,0xc9c32cd16bf7efb85ff14e0c8603cc90f6f2ee49,,6242,53478149079960527611,1
0x9241089cf848cb30c6020ee25cd6a2b28c626744,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,,7958,252448,1
0x9241089cf848cb30c6020ee25cd6a2b28c626744,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,6078,6272,11
0x9241089cf848cb30c6020ee25cd6a2b28c626744,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,,8652,5650953,1
0x9241089cf848cb30c6020ee25cd6a2b28c626744,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,,6322,206000,1
0x9241089cf848cb30c6020ee25cd6a2b28c626744,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,6078,4051829394,15
0x9241089cf848cb30c6020ee25cd6a2b28c626744,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,6055,9349418,17
0x9241089cf848cb30c6020ee25cd6a2b28c626744,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,,7187,729376,1
0x9241089cf848cb30c6020ee25cd6a2b28c626744,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,6074,79673824,18
0x925753106fcdb6d2f30c3db295328a0a1c5fd1d1,0xc9c32cd16bf7efb85ff14e0c8603cc90f6f2ee49,,6074,199991400258137497514,1
0x925753106fcdb6d2f30c3db295328a0a1c5fd1d1,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,3737,84887590589,5
0x925753106fcdb6d2f30c3db295328a0a1c5fd1d1,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,4872,62554103457,5
0x925753106fcdb6d2f30c3db295328a0a1c5fd1d1,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,1,2,1
0x925753106fcdb6d2f30c3db295328a0a1c5fd1d1,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,,8633,18063441,5
0x925753106fcdb6d2f30c3db295328a0a1c5fd1d1,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,1,224302635,5
0x925753106fcdb6d2f30c3db295328a0a1c5fd1d1,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,2,1924095002,5
0x925753106fcdb6d2f30c3db295328a0a1c5fd1d1,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,,6172,3005646522,1
0x925753106fcdb6d2f30c3db295328a0a1c5fd1d1,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,5867,1966216000,5
0x925753106fcdb6d2f30c3db295328a0a1c5fd1d1,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,6074,12964908339,6
0x925753106fcdb6d2f30c3db295328a0a1c5fd1d1,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,4641,991937367,5
0x925753106fcdb6d2f30c3db295328a0a1c5fd1d1,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,5296,54472379906,5
0x925753106fcdb6d2f30c3db295328a0a1c5fd1d1,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,,7452,89847425,6
0x9260ae742f44b7a2e9472f5c299aa0432b3502fa,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,,6479,12440826,1
0x9260ae742f44b7a2e9472f5c299aa0432b3502fa,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,6079,622148791,5
0x9260ae742f44b7a2e9472f5c299aa0432b3502fa,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,6073,2,2
0x9260ae742f44b7a2e9472f5c299aa0432b3502fa,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,6074,6740493067,5
0x9260ae742f44b7a2e9472f5c299aa0432b3502fa,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,,10790,73729350,1
0x9260ae742f44b7a2e9472f5c299aa0432b3502fa,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,,6105,101552969,1
0x9260ae742f44b7a2e9472f5c299aa0432b3502fa,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,6064,15741634659,5
0x9260ae742f44b7a2e9472f5c299aa0432b3502fa,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,6034,18110515185,5
0x9260ae742f44b7a2e9472f5c299aa0432b3502fa,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,,6225,34802393,1
0x9260ae742f44b7a2e9472f5c299aa0432b3502fa,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,6038,20548374794,5
0x9260ae742f44b7a2e9472f5c299aa0432b3502fa,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,6029,7984771975,5
0x92ace159e05d64afcb6f574cb76cece8da0c91ab,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,2845,1201934315,1
0x92ace159e05d64afcb6f574cb76cece8da0c91ab,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,4643,185999399,1
0x92ace159e05d64afcb6f574cb76cece8da0c91ab,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,3403,40064898,1
0x92ace159e05d64afcb6f574cb76cece8da0c91ab,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,2942,36041759,1
0x92ace159e05d64afcb6f574cb76cece8da0c91ab,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,4329,10463954,1
0x92ace159e05d64afcb6f574cb76cece8da0c91ab,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,5363,383500122,1
0x92ace159e05d64afcb6f574cb76cece8da0c91ab,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,4820,19422817,1
0x92ace159e05d64afcb6f574cb76cece8da0c91ab,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,2749,11148151814,1
0x92ace159e05d64afcb6f574cb76cece8da0c91ab,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,3278,474107,1
0x92ace159e05d64afcb6f574cb76cece8da0c91ab,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,3857,7925280,1
0x92ace159e05d64afcb6f574cb76cece8da0c91ab,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,6074,6613521475,1
0x92d29e49e9fd72ab2a620885cc3f160274fa2b8b,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,6074,533529541,5
0x92d29e49e9fd72ab2a620885cc3f160274fa2b8b,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,6023,873557567,5
0x92d29e49e9fd72ab2a620885cc3f160274fa2b8b,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,2710,2595105838,5
0x92d29e49e9fd72ab2a620885cc3f160274fa2b8b,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,,6258,78870326,1
0x92d29e49e9fd72ab2a620885cc3f160274fa2b8b,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,6074,3,2
0x92d29e49e9fd72ab2a620885cc3f160274fa2b8b,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,,8129,4126204,1
0x92d29e49e9fd72ab2a620885cc3f160274fa2b8b,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,5185,861305380,5
0x930836ba4242071fea039732ff8bf18b8401403e,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,4385,52904854,7
0x930836ba4242071fea039732ff8bf18b8401403e,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,5983,2124785139,7
0x930836ba4242071fea039732ff8bf18b8401403e,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,6074,3843961403,7
0x930836ba4242071fea039732ff8bf18b8401403e,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,,9507,42725067,1
0x930836ba4242071fea039732ff8bf18b8401403e,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,3033,35195105,7
0x930836ba4242071fea039732ff8bf18b8401403e,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,5263,231993798,7
0x930836ba4242071fea039732ff8bf18b8401403e,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,,6197,551514081,2
0x930836ba4242071fea039732ff8bf18b8401403e,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,5983,8961671097,7
0x930836ba4242071fea039732ff8bf18b8401403e,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,2821,7719978493,3
0x935a937903d18f98a705803dc3c5f07277fab1b6,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,5300,677374588,3
0x935a937903d18f98a705803dc3c5f07277fab1b6,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,,6955,8773396,1
0x935a937903d18f98a705803dc3c5f07277fab1b6,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,5665,14733671,3
0x935a937903d18f98a705803dc3c5f07277fab1b6,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,5169,1,1
0x935a937903d18f98a705803dc3c5f07277fab1b6,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,6074,155449380,3
0x9383e26556018f0e14d8255c5020d58b3f480dac,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,6074,38823717265,1
0x9383e26556018f0e14d8255c5020d58b3f480dac,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,2758,34464475368,1
0x9383e26556018f0e14d8255c5020d58b3f480dac,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,542,12079708776,1
0x9383e26556018f0e14d8255c5020d58b3f480dac,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,383,5883762557,1
0x9383e26556018f0e14d8255c5020d58b3f480dac,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,863,22637066781,1
0x9383e26556018f0e14d8255c5020d58b3f480dac,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,1021,14564110521,1
0x9383e26556018f0e14d8255c5020d58b3f480dac,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,3721,9115736793,1
0x9392e42722acda954984590b243eb358582991aa,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,5395,3,2
0x939b4fccf5a9f1de3d8ab1429ff4cba901bd286f,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,5739,2575580241,1
0x939b4fccf5a9f1de3d8ab1429ff4cba901bd286f,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,6074,514236318,1
0x93aa01eab7f9d6c8511a4a873fea19073334c004,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,3167,259653,1
0x93aa01eab7f9d6c8511a4a873fea19073334c004,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,3301,872052,1
0x93aa01eab7f9d6c8511a4a873fea19073334c004,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,2926,15783104,1
0x93aa01eab7f9d6c8511a4a873fea19073334c004,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,6074,4816027,1
0x93be7761f4c7153bc462a50f9eb5eb424c39c2cd,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,10855,1,2
0x93bfba47375856ca59ff5d920dbd16899836cf34,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,5978,15845812,1
0x93bfba47375856ca59ff5d920dbd16899836cf34,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,5983,85606,1
0x93bfba47375856ca59ff5d920dbd16899836cf34,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,6074,29766986,1
0x93bfba47375856ca59ff5d920dbd16899836cf34,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,5983,238774922,1
0x93d4e7442f62028ca0a44df7712c2d202dc214b9,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,5982,10128170852,1
0x93d4e7442f62028ca0a44df7712c2d202dc214b9,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,6074,1198416712,1
0x940476d877c2dbcc055d315707758860431494b0,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,2779,36870892728,1
0x940476d877c2dbcc055d315707758860431494b0,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,6074,12704732800,1
0x940babb7377036989509ec55d03ffd7c87cac6a7,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,6074,226674,1
0x940babb7377036989509ec55d03ffd7c87cac6a7,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,1073,188327,1
0x941169fff3c353be965e3f34823eea63b772219c,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,,6519,936,2
0x943b339eba71f8b3a26ab6d9e7a997c56e2c886f,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,6074,273784505,1
0x943b339eba71f8b3a26ab6d9e7a997c56e2c886f,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,3174,4215819,1
0x943b339eba71f8b3a26ab6d9e7a997c56e2c886f,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,2803,749244747,1
0x947992b897642f19e921d73a3900914f2fc9ac36,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,5524,91287141,1
0x947992b897642f19e921d73a3900914f2fc9ac36,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,5407,112597681,1
0x947992b897642f19e921d73a3900914f2fc9ac36,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,6074,46012573,1
0x94a5582f35643fb7b0c5b1dab23b0057b2ad01f9,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,6074,24916917,1
0x94a5582f35643fb7b0c5b1dab23b0057b2ad01f9,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,6010,300046212,1
0x94d29be06f423738f96a5e67a2627b4876098cdc,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,6086,72771684,3
0x94d29be06f423738f96a5e67a2627b4876098cdc,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,6066,5,4
0x94d29be06f423738f96a5e67a2627b4876098cdc,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,6066,2415103175,5
0x94d29be06f423738f96a5e67a2627b4876098cdc,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,6061,4016246075,5
0x94d29be06f423738f96a5e67a2627b4876098cdc,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,,6636,16660244,1
0x94d29be06f423738f96a5e67a2627b4876098cdc,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,,6100,143541696,2
0x94d29be06f423738f96a5e67a2627b4876098cdc,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,,6754,69882750,1
0x94e179def45b2b377610ee915ac513ba17685151,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,6074,55739171,1
0x94e179def45b2b377610ee915ac513ba17685151,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,1360,47957313,1
0x94f335a00f00d79b26336fa1c77bab6ae96f08c5,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,5780,55224619267,3
0x94f335a00f00d79b26336fa1c77bab6ae96f08c5,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,6024,19872169280,3
0x94f335a00f00d79b26336fa1c77bab6ae96f08c5,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,5812,25333132718,3
0x94f335a00f00d79b26336fa1c77bab6ae96f08c5,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,6074,5892337191,3
0x94fdfea0f8e66f245d242796b735b6070d52f6dd,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,6074,357782333,3
0x94fdfea0f8e66f245d242796b735b6070d52f6dd,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,6051,472357865,3
0x94fdfea0f8e66f245d242796b735b6070d52f6dd,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,,6718,729722,1
0x94fdfea0f8e66f245d242796b735b6070d52f6dd,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,6060,213063357,3
0x94fdfea0f8e66f245d242796b735b6070d52f6dd,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,5117,734338647,3
0x94fdfea0f8e66f245d242796b735b6070d52f6dd,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,,8101,7038492,1
0x94fdfea0f8e66f245d242796b735b6070d52f6dd,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,2616,1600996365,3
0x94fdfea0f8e66f245d242796b735b6070d52f6dd,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,6060,2969402757,3
0x94fdfea0f8e66f245d242796b735b6070d52f6dd,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,4405,1,1
0x94fdfea0f8e66f245d242796b735b6070d52f6dd,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,5716,1388267054,3
0x94fdfea0f8e66f245d242796b735b6070d52f6dd,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,6030,416708133,3
0x94fdfea0f8e66f245d242796b735b6070d52f6dd,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,6015,11121754354,3
0x94fdfea0f8e66f245d242796b735b6070d52f6dd,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,5993,2106515139,3
0x94fdfea0f8e66f245d242796b735b6070d52f6dd,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,,7248,1327299,1
0x94fdfea0f8e66f245d242796b735b6070d52f6dd,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,6006,961029372,3
0x94fdfea0f8e66f245d242796b735b6070d52f6dd,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,,8409,16282341,1
0x951b928f2a8ba7ce14cc418cfebfee30a57294c3,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,6075,68259250,9
0x951b928f2a8ba7ce14cc418cfebfee30a57294c3,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,6067,11679757423,7
0x951b928f2a8ba7ce14cc418cfebfee30a57294c3,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,,10061,302740,1
0x9532af5d585941a15fdd399aa0ecc0ef2a665daa,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,6074,3701560,1
0x9532af5d585941a15fdd399aa0ecc0ef2a665daa,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,3339,8339385,1
0x9532af5d585941a15fdd399aa0ecc0ef2a665daa,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,4035,4599768,1
0x954c057227b227f56b3e1d8c3c279f6af016d0e5,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,5686,4884679965,1
0x954c057227b227f56b3e1d8c3c279f6af016d0e5,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,5920,2153942370,1
0x954c057227b227f56b3e1d8c3c279f6af016d0e5,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,6074,1276553288,1
0x954c057227b227f56b3e1d8c3c279f6af016d0e5,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,5920,150759153,1
0x95603220f8245535385037c3cd9819ebcf818866,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,6074,883117477,7
0x95603220f8245535385037c3cd9819ebcf818866,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,5875,2331770828,7
0x95603220f8245535385037c3cd9819ebcf818866,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,,6437,10679096,1
0x95603220f8245535385037c3cd9819ebcf818866,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,5966,7288372316,7
0x95603220f8245535385037c3cd9819ebcf818866,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,,8594,25710468,1
0x95603220f8245535385037c3cd9819ebcf818866,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,6036,2349994220,7
0x95603220f8245535385037c3cd9819ebcf818866,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,,6110,196990905,1
0x95603220f8245535385037c3cd9819ebcf818866,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,5946,2820372899,7
0x95603220f8245535385037c3cd9819ebcf818866,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,5876,2157203327,7
0x95603220f8245535385037c3cd9819ebcf818866,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,5956,5441594659,7
0x95603220f8245535385037c3cd9819ebcf818866,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,6074,3,2
0x956a64cf19b231d887d6579711a2367ae6d0d30e,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,1,460,1
0x956a64cf19b231d887d6579711a2367ae6d0d30e,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,6074,701,1
0x956be972e8d16709d321b8c57bce7e5f021fbe9e,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,2946,693518390,5
0x956be972e8d16709d321b8c57bce7e5f021fbe9e,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,5711,480324577,5
0x956be972e8d16709d321b8c57bce7e5f021fbe9e,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,5080,21985864,5
0x956be972e8d16709d321b8c57bce7e5f021fbe9e,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,6074,2966494933,5
0x956be972e8d16709d321b8c57bce7e5f021fbe9e,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,,7080,156184509,1
0x956be972e8d16709d321b8c57bce7e5f021fbe9e,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,,8815,16773952,1
0x956be972e8d16709d321b8c57bce7e5f021fbe9e,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,2754,8069778717,5
0x956be972e8d16709d321b8c57bce7e5f021fbe9e,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,3231,274011,5
0x956be972e8d16709d321b8c57bce7e5f021fbe9e,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,4837,119852645,5
0x9599bf29df5b7491c8cf7602b8c05157dbb784bf,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,,6375,388098,1
0x9599bf29df5b7491c8cf7602b8c05157dbb784bf,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,,6268,49371060,1
0x9599bf29df5b7491c8cf7602b8c05157dbb784bf,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,,6413,101989,1
0x9599bf29df5b7491c8cf7602b8c05157dbb784bf,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,5972,5112076976,7
0x9599bf29df5b7491c8cf7602b8c05157dbb784bf,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,6074,673290821,7
0x95d1c6ecb2951e3111333c987f8a0d939a9b7b09,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,6005,5,4
0x95d1c6ecb2951e3111333c987f8a0d939a9b7b09,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,513,13158287153,1
0x95d1c6ecb2951e3111333c987f8a0d939a9b7b09,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,6051,1,16
0x9664ca3827d81694aaf1b4c93891de770a9340cf,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,5991,731527013441,13
0x9664ca3827d81694aaf1b4c93891de770a9340cf,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,6074,3,2
0x9664ca3827d81694aaf1b4c93891de770a9340cf,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,6016,356204192739,13
0x9664ca3827d81694aaf1b4c93891de770a9340cf,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,6039,245556751150,13
0x9664ca3827d81694aaf1b4c93891de770a9340cf,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,5949,980363292526,13
0x9664ca3827d81694aaf1b4c93891de770a9340cf,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,6068,108606434137,15
0x968e24c15a30d6ff1b67f590c1c3a7fcecb5c3fd,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,6036,1,2
0x968e24c15a30d6ff1b67f590c1c3a7fcecb5c3fd,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,6074,6954814,17
0x96c53dbe55a62287ea4e53360635caf1ccce467d,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,1,1559053072,1
0x96c53dbe55a62287ea4e53360635caf1ccce467d,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,6074,6404549316,1
0x96c53dbe55a62287ea4e53360635caf1ccce467d,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,2683,3627623031,1
0x96c53dbe55a62287ea4e53360635caf1ccce467d,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,5582,728817290,1
0x96c53dbe55a62287ea4e53360635caf1ccce467d,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,3236,3014379818,1
0x96c53dbe55a62287ea4e53360635caf1ccce467d,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,4555,186086298,1
0x96c53dbe55a62287ea4e53360635caf1ccce467d,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,1033,5811611570,1
0x96cf76eaa90a79f8a69893de24f1cb7dd02d07fb,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,6064,14960040808,3
0x96cf76eaa90a79f8a69893de24f1cb7dd02d07fb,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,6088,1703917483,3
0x96cf76eaa90a79f8a69893de24f1cb7dd02d07fb,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,5887,9892747524,3
0x96cf76eaa90a79f8a69893de24f1cb7dd02d07fb,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,6083,3762314836,4
0x96cf76eaa90a79f8a69893de24f1cb7dd02d07fb,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,6043,6,2
0x96d9ebf8c3440b91ad2b51bd5107a495ca0513e5,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,6074,633231188,1
0x96d9ebf8c3440b91ad2b51bd5107a495ca0513e5,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,1020,681238986,1
0x96d9ebf8c3440b91ad2b51bd5107a495ca0513e5,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,3022,1145428761,1
0x970668ec67fa074aed4aea7727543904b22ee53f,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,6074,1246497381,1
0x970668ec67fa074aed4aea7727543904b22ee53f,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,1045,900000000,1
0x971b4a65048319cc9843dfdbdc8aa97ad47ef19d,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,6074,97578977,1
