account,token,stem,season,amount_balance,bdv_balance
0x7e1ca6d381e2784db210442bfc3e2b1451f773fd,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,,8430,684516,1
0x7e7a61a329f0f117e7d7a171675fde87e6eb31d2,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,,10689,1,1
0x7e860aba712dab899a00d1d30c7e05ac41fdf3f3,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,6040,357640700,1
0x7e860aba712dab899a00d1d30c7e05ac41fdf3f3,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,6016,135461045,1
0x7e860aba712dab899a00d1d30c7e05ac41fdf3f3,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,6063,180914436,1
0x7e860aba712dab899a00d1d30c7e05ac41fdf3f3,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,6016,6407300072,1
0x7e860aba712dab899a00d1d30c7e05ac41fdf3f3,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,6063,832016614,1
0x7e860aba712dab899a00d1d30c7e05ac41fdf3f3,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,6074,132808383,1
0x7e860aba712dab899a00d1d30c7e05ac41fdf3f3,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,5896,2164157167,1
0x7e860aba712dab899a00d1d30c7e05ac41fdf3f3,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,6049,105202755,1
0x7e860aba712dab899a00d1d30c7e05ac41fdf3f3,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,5994,1507718773,1
0x7e860aba712dab899a00d1d30c7e05ac41fdf3f3,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,5949,387113864,1
0x7e860aba712dab899a00d1d30c7e05ac41fdf3f3,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,5994,135368860,1
0x7e860aba712dab899a00d1d30c7e05ac41fdf3f3,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,5949,28553565,1
0x7eaf877b409740afa24226d4a448c980896be795,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,5466,307899036,3
0x7eaf877b409740afa24226d4a448c980896be795,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,,9901,2484977,1
0x7eaf877b409740afa24226d4a448c980896be795,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,5204,1120347192,3
0x7eaf877b409740afa24226d4a448c980896be795,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,6074,396486661,3
0x7eaf877b409740afa24226d4a448c980896be795,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,5466,297221339,3
0x7f01a8b42a1243c705dbc74964125755833ef453,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,,6182,428508863,1
0x7f01a8b42a1243c705dbc74964125755833ef453,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,6074,2940096088,3
0x7f01a8b42a1243c705dbc74964125755833ef453,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,6021,48602029699,3
0x7f538566f85310c901172142e8a9a892f0eaf946,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,-16272,,277900047,51568434
0x7f538566f85310c901172142e8a9a892f0eaf946,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,-32720,,1674715552,307689558
0x7f538566f85310c901172142e8a9a892f0eaf946,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,-32716,,4418307073,812300693
0x7f538566f85310c901172142e8a9a892f0eaf946,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,-16358,,1971492,365839
0x7f538566f85310c901172142e8a9a892f0eaf946,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,20115,,77526246,77526246
0x7f594cf111dadb003812729054050239101b4621,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,5962,140646104,3
0x7f594cf111dadb003812729054050239101b4621,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,5459,1979880394,3
0x7f594cf111dadb003812729054050239101b4621,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,5991,90850409,3
0x7f594cf111dadb003812729054050239101b4621,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,5991,3869136630,3
0x7f594cf111dadb003812729054050239101b4621,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,6074,700529720,3
0x7f594cf111dadb003812729054050239101b4621,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,,8643,68539410,1
0x7f5ccfb50d9087a572a80ec2585bde8e0377625c,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,1263,15578153,1
0x7f5ccfb50d9087a572a80ec2585bde8e0377625c,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,1,109998,1
0x7f5ccfb50d9087a572a80ec2585bde8e0377625c,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,6074,48621632,1
0x7f5ccfb50d9087a572a80ec2585bde8e0377625c,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,1262,23451738,1
0x7f81d5af291481afc4a9b5744286e7f49d20afff,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,5923,3917044673,3
0x7f81d5af291481afc4a9b5744286e7f49d20afff,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,6050,1,1
0x7f81d5af291481afc4a9b5744286e7f49d20afff,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,,6222,41125585,1
0x7f81d5af291481afc4a9b5744286e7f49d20afff,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,6050,569726947,3
0x7f81d5af291481afc4a9b5744286e7f49d20afff,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,,8699,5784025,1
0x7f81d5af291481afc4a9b5744286e7f49d20afff,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,6074,122161341,3
0x7f82e84c2021a311131e894ceff475047ded4673,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,-16272,,1,1
0x7f82e84c2021a311131e894ceff475047ded4673,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,-14672,,891235,891235
0x7f82e84c2021a311131e894ceff475047ded4673,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,-37648000000,,2641011666,924444225
0x7f82e84c2021a311131e894ceff475047ded4673,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,-15882,,667071,667071
0x7f82e84c2021a311131e894ceff475047ded4673,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,-16214,,28841727,28841727
0x7f82e84c2021a311131e894ceff475047ded4673,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,23364178852,,67824929,67824929
0x7f82e84c2021a311131e894ceff475047ded4673,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,-16062,,4111731,4111731
0x7f82e84c2021a311131e894ceff475047ded4673,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,-10562,,4820912,4820912
0x7f91212b8403ae7a7eabe88c8eaf98002f0a3bd3,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,-16272,,1322429887,295205050
0x7f91212b8403ae7a7eabe88c8eaf98002f0a3bd3,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,-16292,,3153118757,703868374
0x7f91212b8403ae7a7eabe88c8eaf98002f0a3bd3,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,-16438,,133258786,29747260
0x7f91212b8403ae7a7eabe88c8eaf98002f0a3bd3,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,-16334,,1667718547,372283581
0x7f91212b8403ae7a7eabe88c8eaf98002f0a3bd3,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,-16358,,5353409626,1195037682
0x7f91212b8403ae7a7eabe88c8eaf98002f0a3bd3,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,-16408,,1963664788,438347442
0x7fd4969be7ff75e9e8cd3dea6911c54367f03774,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,2614,583811052,1
0x7fd4969be7ff75e9e8cd3dea6911c54367f03774,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,6074,510447148,1
0x7ffada80929a732f93d648d92cc4e052e2b9c4aa,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,5980,10062869,14
0x7ffada80929a732f93d648d92cc4e052e2b9c4aa,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,6074,5,6
0x80077cb3b35a6c30dc354469f63e0743eeff32d4,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,5859,,463165564,463165564
0x80077cb3b35a6c30dc354469f63e0743eeff32d4,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,-43184,,36790925368,10823544450
0x80077cb3b35a6c30dc354469f63e0743eeff32d4,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,-7684,,8800972,8800972
0x80077cb3b35a6c30dc354469f63e0743eeff32d4,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,-16272,,66240669341,14855154643
0x80077cb3b35a6c30dc354469f63e0743eeff32d4,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,-56316,,12648325629,3721018520
0x80077cb3b35a6c30dc354469f63e0743eeff32d4,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,-42920,,75469746066,22202489962
0x80077cb3b35a6c30dc354469f63e0743eeff32d4,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,-11224,,4190643115,4190643115
0x80077cb3b35a6c30dc354469f63e0743eeff32d4,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,-39108,,68266556161,20083379195
0x80077cb3b35a6c30dc354469f63e0743eeff32d4,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,-28046,,1000002,224260
0x80077cb3b35a6c30dc354469f63e0743eeff32d4,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,14721,,2587183589,2587183589
0x8018564a1d746bd6d35b2c9f5b3afba7471f9ba5,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,5976,20429081847,1
0x8018564a1d746bd6d35b2c9f5b3afba7471f9ba5,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,6065,26708227240,1
0x8018564a1d746bd6d35b2c9f5b3afba7471f9ba5,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,6074,882518217,1
0x8018564a1d746bd6d35b2c9f5b3afba7471f9ba5,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,5857,26418950301,1
0x8018564a1d746bd6d35b2c9f5b3afba7471f9ba5,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,6025,20350072796,1
0x8018564a1d746bd6d35b2c9f5b3afba7471f9ba5,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,5898,7940683326,1
0x804be57907807794d4982bf60f8b86e9010a1639,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,4807,10669737,3
0x804be57907807794d4982bf60f8b86e9010a1639,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,3828,16840833,3
0x804be57907807794d4982bf60f8b86e9010a1639,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,5297,80698692,3
0x804be57907807794d4982bf60f8b86e9010a1639,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,6015,1205972539,3
0x804be57907807794d4982bf60f8b86e9010a1639,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,6074,756716012,3
0x804be57907807794d4982bf60f8b86e9010a1639,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,2756,200062149,3
0x804be57907807794d4982bf60f8b86e9010a1639,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,2768,1023501933,3
0x804be57907807794d4982bf60f8b86e9010a1639,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,4622,55263091,3
0x804be57907807794d4982bf60f8b86e9010a1639,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,2727,3921606528,3
0x804be57907807794d4982bf60f8b86e9010a1639,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,2802,187530227,3
0x804be57907807794d4982bf60f8b86e9010a1639,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,5526,99405084,3
0x804be57907807794d4982bf60f8b86e9010a1639,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,3254,26811797,3
0x804be57907807794d4982bf60f8b86e9010a1639,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,4280,2190841,3
0x804be57907807794d4982bf60f8b86e9010a1639,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,,9245,103938837,1
0x8076c8e69b80aad32dcbb77b860c23feae47db81,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,6074,21095254,1
0x8076c8e69b80aad32dcbb77b860c23feae47db81,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,2892,79258257,1
0x807fe5922a2f5137601e8299a41055754eb83b21,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,20040,,420906090,420906090
0x807fe5922a2f5137601e8299a41055754eb83b21,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,-5086,,59390827,59390827
0x807fe5922a2f5137601e8299a41055754eb83b21,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,-23120,,6520404972,1448956334
0x807fe5922a2f5137601e8299a41055754eb83b21,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,-26216,,16072329,3571573
0x807fe5922a2f5137601e8299a41055754eb83b21,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,-16272,,16599236999,3688661931
0x807fe5922a2f5137601e8299a41055754eb83b21,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,-13044,,11687679,11687679
0x807fe5922a2f5137601e8299a41055754eb83b21,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,-15764,,511527231,511527231
0x807fe5922a2f5137601e8299a41055754eb83b21,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,-26922,,2646145882,588023267
0x807fe5922a2f5137601e8299a41055754eb83b21,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,-26306,,13409580454,2979860396
0x807fe5922a2f5137601e8299a41055754eb83b21,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,-26218,,387343900,86075082
0x80893d541770dde1c33df10d9ab2035800ba0b03,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,6074,250752868,1
0x80893d541770dde1c33df10d9ab2035800ba0b03,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,6030,5359506895,1
0x808995e68a45b4d5a1ba61429882b47011e96c79,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,-32920,,3,1
0x80a2527a444c4f2b57a247191cdf1308c9eb210d,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,,9066,5164733,1
0x80a2527a444c4f2b57a247191cdf1308c9eb210d,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,,7426,681733,1
0x80b9aa22ccda52f40be998eeb19db4d08fafec3e,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,-16272,,149661013,33537581
0x80b9aa22ccda52f40be998eeb19db4d08fafec3e,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,-16652,,92680021514,20768693474
0x80b9aa22ccda52f40be998eeb19db4d08fafec3e,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,-32552,,1,1
0x80ec8c4e035a9a200155a3f8d3e5fd29b2d8ca42,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,6074,31759827,1
0x80ec8c4e035a9a200155a3f8d3e5fd29b2d8ca42,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,3091,118922435,1
0x80f900994d69b9012ce551543d26ebb5a8add14c,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,5657,10850028097,1
0x80f900994d69b9012ce551543d26ebb5a8add14c,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,6074,2288820498,1
0x80fd357cac78f7f70bdba65548e3b62982eb31a7,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,6074,64991450,3
0x80fd357cac78f7f70bdba65548e3b62982eb31a7,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,,8650,3567340,1
0x80fd357cac78f7f70bdba65548e3b62982eb31a7,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,5451,284768577,3
0x8110331dbad6e7907f60b8bbb0e1a3af3ddb4bbd,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,-16224,,15687669,15687669
0x8110331dbad6e7907f60b8bbb0e1a3af3ddb4bbd,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,-16318,,3398738,630685
0x8110331dbad6e7907f60b8bbb0e1a3af3ddb4bbd,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,-32664,,445293455,82403634
0x8110331dbad6e7907f60b8bbb0e1a3af3ddb4bbd,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,-32636,,442912863,81548695
0x8110331dbad6e7907f60b8bbb0e1a3af3ddb4bbd,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,-16272,,21588844,4006127
0x813de8be827a526c271e5226af912441d3b63700,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,306,,121046793,121046793
0x813de8be827a526c271e5226af912441d3b63700,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,-16370,,1202661478,268103185
0x813de8be827a526c271e5226af912441d3b63700,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,-16272,,665438058,148342711
0x813de8be827a526c271e5226af912441d3b63700,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,-33308,,10255584645,2285815823
0x81704bce89289f64a4295134791848aacd975311,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,6428,3,2
0x81704bce89289f64a4295134791848aacd975311,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,6428,142289283,1
0x81744fefdb94de3a00dfe71623a63ab57bded12e,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,6074,183134911,1
0x81744fefdb94de3a00dfe71623a63ab57bded12e,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,6049,750475313,1
0x81744fefdb94de3a00dfe71623a63ab57bded12e,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,5952,5916943675,1
0x8191a2e4721ca4f2f4533c3c12b628f141ff2c19,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,-15206,,512668,512668
0x8191a2e4721ca4f2f4533c3c12b628f141ff2c19,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,-12262,,4783638,4783638
0x8191a2e4721ca4f2f4533c3c12b628f141ff2c19,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,-32600000000,,4871751484,1697570788
0x8191a2e4721ca4f2f4533c3c12b628f141ff2c19,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,14805,,174383318,174383318
0x8191a2e4721ca4f2f4533c3c12b628f141ff2c19,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,-12992,,187655,187655
0x8191a2e4721ca4f2f4533c3c12b628f141ff2c19,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,-14136,,119171,119171
0x8191a2e4721ca4f2f4533c3c12b628f141ff2c19,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,-16134,,617953,617953
0x8191a2e4721ca4f2f4533c3c12b628f141ff2c19,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,-16302000000,,859607,193330
0x8191a2e4721ca4f2f4533c3c12b628f141ff2c19,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,-15674,,3212436,3212436
0x8191a2e4721ca4f2f4533c3c12b628f141ff2c19,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,-16300000000,,3354329,754406
0x8191a2e4721ca4f2f4533c3c12b628f141ff2c19,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,-14358,,753902,753902
0x8191a2e4721ca4f2f4533c3c12b628f141ff2c19,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,-16286000000,,105234111,23667720
0x8191a2e4721ca4f2f4533c3c12b628f141ff2c19,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,-16200,,143836395,143836395
0x8191a2e4721ca4f2f4533c3c12b628f141ff2c19,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,-32608000000,,886752976,308990709
0x8191a2e4721ca4f2f4533c3c12b628f141ff2c19,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,-15990,,3752074,3752074
0x8191a2e4721ca4f2f4533c3c12b628f141ff2c19,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,21788294782,,239776082,239776082
0x8191a2e4721ca4f2f4533c3c12b628f141ff2c19,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,-16272000000,,103742795,23332317
0x8191a2e4721ca4f2f4533c3c12b628f141ff2c19,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,4938,,31743121,31743121
0x8191a2e4721ca4f2f4533c3c12b628f141ff2c19,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,-10610,,1005145,1005145
0x8191a2e4721ca4f2f4533c3c12b628f141ff2c19,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,-32604000000,,2070523186,721477622
0x8191a2e4721ca4f2f4533c3c12b628f141ff2c19,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,-11312,,19483315,19483315
0x8191a2e4721ca4f2f4533c3c12b628f141ff2c19,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,5364,,2083794,2083794
0x8191a2e4721ca4f2f4533c3c12b628f141ff2c19,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,-32592000000,,9749049426,3397074251
0x8191a2e4721ca4f2f4533c3c12b628f141ff2c19,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,-15348,,1483915,1483915
0x8191a2e4721ca4f2f4533c3c12b628f141ff2c19,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,-16296000000,,18510205,4163045
0x8191a2e4721ca4f2f4533c3c12b628f141ff2c19,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,-14934,,661762,661762
0x81f3c0a3115e4f115075ee079a48717c7dfda800,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,6057,27921047787,1
0x81f3c0a3115e4f115075ee079a48717c7dfda800,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,5968,509753067,1
0x81f3c0a3115e4f115075ee079a48717c7dfda800,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,6074,788097129,1
0x81f3c0a3115e4f115075ee079a48717c7dfda800,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,4406,53945334,1
0x81f3c0a3115e4f115075ee079a48717c7dfda800,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,6030,1330935264,1
0x81f3c0a3115e4f115075ee079a48717c7dfda800,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,5805,464881811,1
0x81f3c0a3115e4f115075ee079a48717c7dfda800,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,2800,4097178129,1
0x81f3c0a3115e4f115075ee079a48717c7dfda800,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,5968,3237777059,1
0x81f3c0a3115e4f115075ee079a48717c7dfda800,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,4740,50882083,1
0x81f45f896d8854007fd6e7c892a894804f8ad3cb,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,11307,,61798326,61798326
0x81f45f896d8854007fd6e7c892a894804f8ad3cb,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,-14894,,8724301,8724301
0x81f45f896d8854007fd6e7c892a894804f8ad3cb,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,21009,,171091035,171091035
0x81f45f896d8854007fd6e7c892a894804f8ad3cb,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,-16430,,1721598879,387229212
0x81f45f896d8854007fd6e7c892a894804f8ad3cb,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,-12550,,2847479,2847479
0x81f45f896d8854007fd6e7c892a894804f8ad3cb,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,-16272,,866522142,194901781
0x81f45f896d8854007fd6e7c892a894804f8ad3cb,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,-17626,,200404829,45075891
0x81f45f896d8854007fd6e7c892a894804f8ad3cb,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,-15952,,266593400,266593400
0x81f45f896d8854007fd6e7c892a894804f8ad3cb,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,-16324,,1977232411,444727374
0x81f45f896d8854007fd6e7c892a894804f8ad3cb,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,-28418,,20249232222,4554541906
0x81f45f896d8854007fd6e7c892a894804f8ad3cb,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,6699,,83680689,83680689
0x81f45f896d8854007fd6e7c892a894804f8ad3cb,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,-292,,16653023,16653023
0x81f45f896d8854007fd6e7c892a894804f8ad3cb,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,-17964,,29427628,6618985
0x81f45f896d8854007fd6e7c892a894804f8ad3cb,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,-11818,,21370216,21370216
0x81f45f896d8854007fd6e7c892a894804f8ad3cb,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,-16676,,847564597,190637770
0x81f45f896d8854007fd6e7c892a894804f8ad3cb,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,-36104,,1,1
0x81fac8ed831262a4ced09bc0024bae266e6ae688,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,,7234,507,1
0x81fac8ed831262a4ced09bc0024bae266e6ae688,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,,7582,354,1
0x820a2943762236e27a3a2c6ea1024117518895a5,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,0,,1,0
0x820a2943762236e27a3a2c6ea1024117518895a5,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,-32744,,14808629610,4991554330
0x820a2943762236e27a3a2c6ea1024117518895a5,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,-32884,,6586625404,2220158071
0x820a2943762236e27a3a2c6ea1024117518895a5,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,21462,,130732217,130732217
0x820a2943762236e27a3a2c6ea1024117518895a5,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,21632119248,,253676980,253676980
0x820a2943762236e27a3a2c6ea1024117518895a5,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,-16272,,90967269,20460739
0x820a2943762236e27a3a2c6ea1024117518895a5,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,-16584,,10000000000,2249241776
0x820a2943762236e27a3a2c6ea1024117518895a5,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,20886,,21456431,21456431
0x820a2943762236e27a3a2c6ea1024117518895a5,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,21742129516,,110016304,110016304
0x820a2943762236e27a3a2c6ea1024117518895a5,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,14700,,139096925,139096925
0x820a2943762236e27a3a2c6ea1024117518895a5,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,-30693,,15729298254,3537899475
